seed,lrc_pct,orc_pct,alpha,p_in,p_out,ARI,NMI,Runtime,Prep_time,Community_time,V,E,status
3,0,40,0.5,0.07487602151288678,0.0029061998931052915,0.005604483586869495,0.05554341191627274,2.6133915840182453,2.6101880420465022,0.003203541971743107,36,80,ok
4,0,40,0.5,0.07487602151288678,0.0029061998931052915,0.005604483586869495,0.05554341191627274,2.6130168330855668,2.6101880420465022,0.0028287910390645266,36,80,ok
42,0,40,0.5,0.07487602151288678,0.0029061998931052915,-0.005143277002204262,0.04624497190341888,2.6117291670525447,2.6101880420465022,0.0015411250060424209,36,80,ok
0,0,50,0.5,0.07487602151288678,0.0029061998931052915,-0.051347881899871634,0.15949158159260063,2.4298832489876077,2.4283920830348507,0.001491165952757001,28,81,ok
1,0,50,0.5,0.07487602151288678,0.0029061998931052915,-0.051347881899871634,0.15949158159260063,2.4296514990273863,2.4283920830348507,0.0012594159925356507,28,81,ok
2,0,50,0.5,0.07487602151288678,0.0029061998931052915,-0.051347881899871634,0.15949158159260063,2.429659458110109,2.4283920830348507,0.0012673750752583146,28,81,ok
3,0,50,0.5,0.07487602151288678,0.0029061998931052915,-0.051347881899871634,0.15949158159260063,2.4296366249909624,2.4283920830348507,0.0012445419561117887,28,81,ok
4,0,50,0.5,0.07487602151288678,0.0029061998931052915,-0.051347881899871634,0.15949158159260063,2.4294714579591528,2.4283920830348507,0.0010793749243021011,28,81,ok
42,0,50,0.5,0.07487602151288678,0.0029061998931052915,-0.04135158687768813,0.032105973206155554,2.429763250052929,2.4283920830348507,0.0013711670180782676,28,81,ok
0,10,0,0.5,0.07487602151288678,0.0029061998931052915,0.6576294751935482,0.7677448074852757,1.0517468749312684,1.0432849579956383,0.008461916935630143,147,556,ok
1,10,0,0.5,0.07487602151288678,0.0029061998931052915,0.6576294751935482,0.7677448074852761,1.0505089999642223,1.0432849579956383,0.007224041968584061,147,556,ok
2,10,0,0.5,0.07487602151288678,0.0029061998931052915,0.6576294751935482,0.767744807485276,1.0514926249161363,1.0432849579956383,0.008207666920498013,147,556,ok
3,10,0,0.5,0.07487602151288678,0.0029061998931052915,0.6576294751935482,0.767744807485276,1.0534940409706905,1.0432849579956383,0.010209082975052297,147,556,ok
4,10,0,0.5,0.07487602151288678,0.0029061998931052915,0.6306346215723754,0.744268474333588,1.0517916670069098,1.0432849579956383,0.008506709011271596,147,556,ok
42,10,0,0.5,0.07487602151288678,0.0029061998931052915,0.6306346215723754,0.7442684743335879,1.0496622909558937,1.0432849579956383,0.006377332960255444,147,556,ok
0,10,10,0.5,0.07487602151288678,0.0029061998931052915,-0.02155759921039026,0.08912248972531364,1.1774050840176642,1.175442917039618,0.001962166978046298,46,164,ok
1,10,10,0.5,0.07487602151288678,0.0029061998931052915,-0.02155759921039026,0.08912248972531364,1.1774159170454368,1.175442917039618,0.0019730000058189034,46,164,ok
2,10,10,0.5,0.07487602151288678,0.0029061998931052915,-0.02155759921039026,0.08912248972531364,1.1773684170329943,1.175442917039618,0.0019254999933764338,46,164,ok
3,10,10,0.5,0.07487602151288678,0.0029061998931052915,-0.02155759921039026,0.08912248972531364,1.1771443750476465,1.175442917039618,0.0017014580080285668,46,164,ok
4,10,10,0.5,0.07487602151288678,0.0029061998931052915,-0.02155759921039026,0.08912248972531364,1.1837400001240894,1.175442917039618,0.008297083084471524,46,164,ok
42,10,10,0.5,0.07487602151288678,0.0029061998931052915,-0.02155759921039026,0.08912248972531364,1.1772056249901652,1.175442917039618,0.0017627079505473375,46,164,ok
0,10,20,0.5,0.07487602151288678,0.0029061998931052915,-0.004570682337577538,0.048699362939883625,1.1355751251103356,1.133974708034657,0.0016004170756787062,34,125,ok
1,10,20,0.5,0.07487602151288678,0.0029061998931052915,0.011807447774750226,0.06193304556625626,1.1358517910121009,1.133974708034657,0.0018770829774439335,34,125,ok
2,10,20,0.5,0.07487602151288678,0.0029061998931052915,-0.0031640563202024997,0.05123958053436384,1.1355768750654534,1.133974708034657,0.0016021670307964087,34,125,ok
3,10,20,0.5,0.07487602151288678,0.0029061998931052915,0.008576329331046312,0.06419829547192751,1.1355539159849286,1.133974708034657,0.001579207950271666,34,125,ok
4,10,20,0.5,0.07487602151288678,0.0029061998931052915,0.016324150998396736,0.07223618234383965,1.1361438749590889,1.133974708034657,0.00216916692443192,34,125,ok
42,10,20,0.5,0.07487602151288678,0.0029061998931052915,0.016324150998396736,0.07223618234383965,1.1356732490239665,1.133974708034657,0.0016985409893095493,34,125,ok
0,10,30,0.5,0.07487602151288678,0.0029061998931052915,-0.04729148753224419,0.023316927991262233,1.320305416942574,1.3188597499392927,0.0014456670032814145,30,95,ok
1,10,30,0.5,0.07487602151288678,0.0029061998931052915,-0.04729148753224419,0.023316927991262233,1.3220968749374151,1.3188597499392927,0.0032371249981224537,30,95,ok
